FACULDADE DE DESENVOLVIMENTO DAS CIÊNCIAS E HUMANIDADES (FADECH),FADECH,RUA VENÂNCIO AUGUSTO GOMES - 50 MAJOR LAGE DE CIMA,Itabira,MG
FACULDADE DE DESENVOLVIMENTO DO NORTE (FADENORTE),FADENORTE,Rua Astolfo Caetano - 845 Centro,São Francisco,MG
FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL (IEVAL),IEVAL,Rodovia BR 307 - Km 09 Boca da Alemanha,Cruzeiro do Sul,AC
Faculdade de Direito 8 de Julho,-,Rua Antônio Andrade - 1190 Coroa do Meio,Aracaju,SE
FACULDADE DE DIREITO ATAME (ATAME),ATAME,Avenida República do Líbano - 1551 Setor Oeste,Goiânia,GO
Faculdade de Direito AVANTIS de Itapema (AVANTIS Itapema),AVANTIS Itapema,Av. Nereu Ramos - 3.977 Meia Praia,Itapema,SC
Faculdade de Direito Christus (Direito Eusebio),Direito Eusebio,Rua Francisco Oliveira Almeida - 1100 Amador,Eusébio,CE
FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO,-,Rua Coronel Genuíno - 421 Centro,Porto Alegre,RS
FACULDADE DE DIREITO DE ALTA FLORESTA,-,Avenida Leandro Adorno - s/n Centro,Alta Floresta,MT
FACULDADE DE DIREITO DE ARAGUAÍNA (ITPAC),ITPAC,Avenida Filadélfia - 568 Setor Oeste,Araguaína,TO
FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM (FDCI),FDCI,"Es, 482-Cachoeiroxalegre - KM 05 -",Cachoeiro de Itapemirim,ES
FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE (FDCL),FDCL,Rua Lopes Franco - 1001 Carijós,Conselheiro Lafaiete,MG
FACULDADE DE DIREITO DE CONTAGEM (FDCON),FDCON,RUA PAPA PAULO VI - 39 INCONFIDENTES,Contagem,MG
FACULDADE DE DIREITO DE FRANCA (FDF),FDF,Avenida Major Nicácio - 2377 SÃO JOSÉ,Franca,SP
Faculdade de Direito de Ipatinga (FADIPA),FADIPA,Rua João Patrício de Araújo - 195 Veneza I,Ipatinga,MG
FACULDADE DE DIREITO DE ITABIRA (FDI),FDI,Rua Francisco Ozório de Menezes - 520 Campestre,Itabira,MG
FACULDADE DE DIREITO DE ITÚ (FADITU),FADITU,Avenida Tiradentes - 1.817 Parque Industrial,Itu,SP
FACULDADE DE DIREITO DE SANTA MARIA (FADISMA),FADISMA,Rua Duque de Caxias - 2319 Medianeira,Santa Maria,RS
FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO (FDSBC),FDSBC,Rua Java - 425 JARDIM DO MAR,São Bernardo do Campo,SP
FACULDADE DE DIREITO DE SOROCABA (FADI),FADI,Rua Doutora Ursulina Lopes Torres - 123 Vergueiro,Sorocaba,SP
FACULDADE DE DIREITO DE TANGARÁ DA SERRA,-,Avenida Vergílio Favetti - 1200 Vila Alta,Tangará da Serra,MT
FACULDADE DE DIREITO DE VARGINHA - FADIVA (FADIVA),FADIVA,Rua José Gonçalves Pereira - 112 VILA PINTO,Varginha,MG
FACULDADE DE DIREITO DE VITÓRIA (FDV),FDV,Rua Dr. João Carlos de Sousa - 779 SANTA LÚCIA,Vitória,ES
FACULDADE DE DIREITO DO SUL DE MINAS (FDSM),FDSM,Avenida Doutor João Beraldo - 1075 Centro,Pouso Alegre,MG
FACULDADE DE DIREITO DO VALE DO RIO DOCE (FADIVALE),FADIVALE,Rua Artur Bernardes - 533 Centro,Governador Valadares,MG
FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE (FADILESTE),FADILESTE,Avenida Marcionília Breder Sathler - 1 Centro,Reduto,MG
FACULDADE DE DIREITO FRANCISCO BELTRÃO (CESUL),CESUL,Avenida Antônio de Paiva Cantelmo - 1222 CENTRO,Francisco Beltrão,PR
FACULDADE DE DIREITO MILTON CAMPOS (FDMC),FDMC,Rua Senador Milton Campos - 202 Vila da Serra,Nova Lima,MG
FACULDADE DE DIREITO PADRE ARNALDO JANSSEN (FAJANSSEN),FAJANSSEN,Praça João Pessoa - 200 Funcionários,Belo Horizonte,MG
Faculdade de Direito Serra Dourada,-,Avenida Novo Horizonte - 214 Residencial Cidade Nova,Altamira,PA
FACULDADE DE DIREITO UNIDADE GUARAPARI (FADIG),FADIG,Rodovia Jones dos Santos Neves - 1000 Lagoa Funda,Guarapari,ES
FACULDADE DE DRACENA,-,Avenida Expedicionário - 1.413 Centro,Dracena,SP
Faculdade de Duque de Caxias (FDC),FDC,"Rua Pedro Correia nºs 318, 330, 370 - S/N Vila Meriti",Duque de Caxias,RJ
FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU (FEPI),FEPI,Avenida Paraná - 3695 Jardim Central,Foz do Iguaçu,PR
FACULDADE DE EDUCAÇÃO ACRIANA EUCLIDES DA CUNHA (INEC),INEC,Rua do Aviário - 204 Aviário,Rio Branco,AC
Faculdade de Educação Avançada do Noroeste Capixaba (FEAC),FEAC,AVENIDA HERCULANO FERNANDES DE JESUS - 111 IRMÃOS FERNANDES,Barra de São Francisco,ES
FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL (FAECA DOM BOSCO),FAECA DOM BOSCO,Rua Augusto Chiesa - 679 Centro,Monte Aprazível,SP
FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARAÍSO (FECIPAR),FECIPAR,Rua L-20 - S/N Interlagos,Paraíso do Tocantins,TO
FACULDADE DE EDUCAÇÃO DE ASSIS (FAEDA),FAEDA,Avenida Dr. Dória - 260 Vila Ouro Verde,Assis,SP
FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE (FAEC),FAEC,Avenida Paulo de Assis Ribeiro - 5.681 Centro,Colorado do Oeste,RO
FACULDADE DE EDUCAÇÃO DE COSTA RICA (FECRA),FECRA,Rua Ambrosina Paes Coelho - 1054 Centro,Costa Rica,MS
FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ (FACEG),FACEG,AVENIDA PEDRO DE TOLEDO - 195 VILA PARAÍBA,Guaratinguetá,SP
FACULDADE DE EDUCAÇÃO DE ITABORAÍ (FEITA),FEITA,Avenida Antônio Gomes - 1250 PARQUE ROYAL,Itaboraí,RJ
FACULDADE DE EDUCAÇÃO DE JARU (UNICENTRO),UNICENTRO,Avenida Vereador Otaviano Pereira Neto - S/N Setor 02,Jaru,RO
FACULDADE DE EDUCAÇÃO DE MATÃO (FACEM),FACEM,Avenida Toledo Malta - 356 Centro,Matão,SP
FACULDADE DE EDUCAÇÃO DE NOVA ANDRADINA (FENA),FENA,Avenida Antônio Joaquim de Moura Andrade - 910 Centro,Nova Andradina,MS
Faculdade de Educação de Patos de Minas (FAEP),FAEP,Rua Tenente Bino - 86 Centro,Patos de Minas,MG
FACULDADE DE EDUCAÇÃO DE PORTO VELHO (UNIRON),UNIRON,Avenida Mamoré - 1403 Três Marias,Porto Velho,RO
FACULDADE DE EDUCAÇÃO DE SANTA CATARINA (FAESC),FAESC,Avenida Madre Benvenuta - 416 Trindade,Florianópolis,SC
Faculdade de Educação de São Mateus,-,RUA DA MANGUEIRA - CENTRO,São Mateus do Maranhão,MA
FACULDADE DE EDUCAÇÃO DE TANGARÁ DA SERRA,-,Rua José Corsino - 1037 Parque das Mansões,Tangará da Serra,MT
FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO (FECG-SP),FECG-SP,Rua Santa Crescência - 443 Ferreira/Butantã,São Paulo,SP
FACULDADE DE EDUCAÇÃO E CULTURA DE JI-PARANÁ (FAJIPA),FAJIPA,Rua Missionário Gunnar Vingren - Nova Brasília,Ji-Paraná,RO
FACULDADE DE EDUCAÇÃO E CULTURA DE PORTO VELHO (FAEC-PVH),FAEC-PVH,Avenida Rio de Janeiro - 4734 Lagoa,Porto Velho,RO
FACULDADE DE EDUCAÇÃO E CULTURA DE VILHENA (FAEV),FAEV,Rua Cleber Mafra de Souza - 8735 Residencial Orleans,Vilhena,RO
FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI (FAMEC),FAMEC,Avenida Morumbi - 8700 Brooklin,São Paulo,SP
Faculdade de Educação e Estudos Sociais de Uberlândia (FEESU),FEESU,Avenida Marcos de Freitas Costa - 1510 Osvaldo Rezende,Uberlândia,MG
FACULDADE DE EDUCAÇÃO ELIÂ (FACEEL),FACEEL,AC Tailândia - 119 Tailândia,Tailândia,PA
Faculdade de Educação em Ciências da Saúde (FECS),FECS,Rua João Julião - 331 Bela Vista,São Paulo,SP
FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE (FAEMA),FAEMA,Avenida Machadinho - 4.349 Área de Expansão Urbana,Ariquemes,RO
FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA AMAZÔNIA (FAM),FAM,Rod. Dr. João Miranda - 3072 Castanhal,Abaetetuba,PA
FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA REGIÃO MISSIONEIRA (FETREMIS),FETREMIS,Avenida do Comércio - 1.508 Rural,São Paulo das Missões,RS
FACULDADE DE EDUCAÇÃO E TECNOLOGIA DE ARARAQUARA (FETEC - ARARAQUARA),FETEC - ARARAQUARA,Avenida Queiroz Filho - 1599 Vila Harmonia,Araraquara,SP
FACULDADE DE EDUCAÇÃO E TECNOLOGIA DE SÃO CARLOS (FETEC - São Carlos),FETEC - São Carlos,Travessa Jairo Bianco - 91 Vila Alpes,São Carlos,SP
Faculdade de Educacao e Tecnologia do Para (FAETE),FAETE,Rua Haroldo Araújo - 1821 Aviação,Abaetetuba,PA
FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA,-,Avenida Nossa Senhora do Bom Conselho - 351 Campo Limpo,São Paulo,SP
FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA (FEFISO),FEFISO,Rua da Penha - 680 Centro,Sorocaba,SP
FACULDADE DE EDUCAÇÃO FÍSICA DE ARAGUAÍNA (ITPAC),ITPAC,Avenida Filadélfia - 568 Setor Oeste,Araguaína,TO
FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA (FAEFI),FAEFI,Rua João Gerin - 275 Vila Operária,Barra Bonita,SP
FACULDADE DE EDUCAÇÃO FÍSICA DE FOZ DO IGUAÇU,-,Avenida Paraná - 3695 CENTRO,Foz do Iguaçu,PR
Faculdade de Educação Memorial Adelaide Franco (FEMAF),FEMAF,"Av. Dr. João Alberto - 100 Residencial Maria Rita, Loteamento Chicote",Pedreiras,MA
FACULDADE DE EDUCAÇÃO MILLENIUM (FAMIL),FAMIL,Rua Luís Torres - 354 Maraponga,Fortaleza,CE
Faculdade de Educação Paulistana (FAEP),FAEP,Rua Cordeiro da Silva - 185 Vila Nova Parada,São Paulo,SP
FACULDADE DE EDUCAÇÃO SANTA TEREZINHA (FEST),FEST,Rua Perimetral Castelo Branco - 116 Parque Anhangüera,Imperatriz,MA
FACULDADE DE EDUCAÇÃO SÃO FRANCISCO (FAESF),FAESF,Rua Abilio Monteiro - 1736 Engenho,Pedreiras,MA
FACULDADE DE EDUCAÇÃO SÃO LUÍS (FESL),FESL,Rua Floriano Peixoto - 839/873 Centro,Jaboticabal,SP
Faculdade de Educação Social da Bahia (FAESB),FAESB,"Rua José Ricardo Queiroz Alves, - s/n Novo Horizonte",Valença,BA
Faculdade de Educação Sul do Piauí,-,Travessa Adail Coelho Maia - S/N Parque de Exposição,São João do Piauí,PI
FACULDADE DE EDUCAÇÃO SUPERIOR DE CHAPECÓ (FACESC),FACESC,Rua Quintino Bocaiúva - D - 547-D Presidente Médici,Chapecó,SC
Faculdade de Educação Superior de Paragominas (FACESP),FACESP,"Rodovia PA 256, KM 01 - S/Nº Nova Conquista",Paragominas,PA
FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO (FAESPE),FAESPE,"Rua Governador Eraldo Gueiros Leite - n 82, B Centro",Petrolina,PE
FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO (FACESP),FACESP,Rua Matias de Albuquerque - 123 Gercino Coelho,Petrolina,PE
Faculdade de Educação Superior de Tangará da Serra (FAEST),FAEST,Rua Deputado Hitler Sansão - 1038 Jardim do Lago,Tangará da Serra,MT
FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ (FESPPR),FESPPR,Rua General Carneiro - 216 Centro,Curitiba,PR
Faculdade de Educação Tecnológica Barra Mansa (FAETERJ B.MANSA),FAETERJ B.MANSA,,,
Faculdade de Educação Tecnológica do Estado do Rio de Janeiro (FAETERJ CAXIAS),FAETERJ CAXIAS,Rua Almirante Cochrane - s/n Santa Lúcia - Imbariê,Duque de Caxias,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO (FAETERJ PARACAMBI),FAETERJ PARACAMBI,Rua Sebastião de Lacerda - s/n Bairro da Fábrica,Paracambi,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ (FAETERJ R DE JANEIRO),FAETERJ R DE JANEIRO,Rua Clarimundo de Melo - 847 Quintino Bocaiuva,Rio de Janeiro,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ (FAETERJ PETRÓPOLIS),FAETERJ PETRÓPOLIS,Avenida Presidente Getulio Vargas - 335 Quitandinha,Petrópolis,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ (FAETERJ S ANT. PÁDUA),FAETERJ S ANT. PÁDUA,"Km 2,5 da Rodovia Rj 186 - S/N Divinéia",Santo Antônio de Pádua,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ (FAETERJ ITAPERUNA),FAETERJ ITAPERUNA,Rua Aloísio Dias Moreira - 320 Presidente Costa e Silva,Itaperuna,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ (FAETERJ BJ ITABAPOAN),FAETERJ BJ ITABAPOAN,Rua Aristides Figueiredo - 147 Centro,Bom Jesus do Itabapoana,RJ
FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ (FAETERJ TRÊS RIOS),FAETERJ TRÊS RIOS,Av. Tenente Enéas Torno - 70 Nova Niterói,Três Rios,RJ
Faculdade de Elesbão Veloso (FAEVE),FAEVE,Rua Afonso Mafrense - S/N Fátima,Elesbão Veloso,PI
FACULDADE DE ENFERMAGEM (ITPAC),ITPAC,Avenida Filadélfia - 568 Setor Oeste,Araguaína,TO
FACULDADE DE ENFERMAGEM NOVA ESPERANÇA (FACENE),FACENE,Av. Frei Galvão - 12 Gramame,João Pessoa,PB
FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN (FACENE/RN),FACENE/RN,Avenida Presidente Dutra - 701 Alto de São Manoel,Mossoró,RN
FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA (FESVIP),FESVIP,Avenida Presidente Epitácio Pessoa - 704 Torre,João Pessoa,PB
FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG (FEAMIG),FEAMIG,Rua Gastão Braúlio dos Santos - 837 Gameleira,Belo Horizonte,MG
FACULDADE DE ENGENHARIA DE RESENDE (FER),FER,Avenida Professor Antonio Esteves - 01 Morada da Colina,Resende,RJ
FACULDADE DE ENGENHARIA E AGRIMENSURA DE PIRASSUNUNGA - FEAP (FEAP),FEAP,Avenida dos Acadêmicos - 01 Posto de Monta,Pirassununga,SP
Faculdade de Engenharia e Agrimensura de São Paulo (FEASP),FEASP,Rua Araritaguaba - 804 Vila Maria Alta,São Paulo,SP
FACULDADE DE ENGENHARIA E INOVAÇÃO TÉCNICO PROFISSI (FEITEP),FEITEP,Avenida Itororó - 1445 Zona 02,Maringá,PR
FACULDADE DE ENGENHARIA SÃO PAULO (FESP),FESP,Avenida Nove de Julho - 5520 Jardim Europa,São Paulo,SP
FACULDADE DE ENGENHARIA SOUZA MARQUES (FESM),FESM,Avenida Ernani Cardoso - 335/345 Cascadura,Rio de Janeiro,RJ
FACULDADE DE ENSINO DE MINAS GERAIS (FACEMG),FACEMG,Rua Padre Pedro Pinto - 1388/1410 Venda Nova,Belo Horizonte,MG
Faculdade de Ensino de Pesquisa do Cooperativismo (FEPCOOP),FEPCOOP,Rua Dois - 03 Centro Político Administrativo,Cuiabá,MT
FACULDADE DE ENSINO E CULTURA DO CEARÁ (FAECE),FAECE,Rua Caetano Ximenes Aragão - 110 Engenheiro Luciano Cavalcante,Fortaleza,CE
Faculdade de Ensino Paschoal Dantas (FEPD),FEPD,Rua Frei Inocêncio - 40 Jardim São Gabriel,São Paulo,SP
FACULDADE DE ENSINO PORTAL (FEP),FEP,Rodovia BR 116 - Km. 54 - s/n Zona Rural,Pacajus,CE
Faculdade de Ensino Regional Alternativa (FERA),FERA,Rua Marechal Floriano Peixoto - 98 Eldorado,Arapiraca,AL
FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA (FESAM),FESAM,Avenida Jose Tupinamba de Almeida - 1.202 Laguinho,Macapá,AP
FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA (FESAR),FESAR,Rodovia Pa-287 Km 15 - s/n Rodovia,Redenção,PA
FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA (FAESF/UNEF),FAESF/UNEF,Avenida Deputado Luís Eduardo Magalhães - s/n Subaé,Feira de Santana,BA
FACULDADE DE ENSINO SUPERIOR DA PARAÍBA (FESP),FESP,Avenida Flávio Ribeiro Coutinho - 805 Manaíra,João Pessoa,PB
FACULDADE DE ENSINO SUPERIOR DE FLORIANO (FAESF),FAESF,Rua Olemar Alves de Sousa - 401 REDE NOVA,Floriano,PI
FACULDADE DE ENSINO SUPERIOR DE LINHARES (FACELI),FACELI,Avenida Presidente Costa e Silva - 177 Novo Horizonte,Linhares,ES
FACULDADE DE ENSINO SUPERIOR DE MARECHAL CÂNDIDO RONDON (ISEPE RONDON),ISEPE RONDON,Rua Sete de Setembro - 2341 Centro,Marechal Cândido Rondon,PR
Faculdade de Ensino Superior de Parnaíba (FAESPA),FAESPA,Rua Euvaldo Bacelar Mendes - 476 Dirceu Arcoverde,Parnaíba,PI
FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU (FAESI),FAESI,Rua Valentim Celeste Palavro - 1.501 Conjunto Panorama,São Miguel do Iguaçu,PR
FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ (UCP),UCP,Avenida Universitária - s/n Cantu,Pitanga,PR
FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA (FAIP),FAIP,Avenida Antonieta Altenfelder - 65 Jardim Santa Antonieta,Marília,SP
FACULDADE DE ENSINO SUPERIOR DOM BOSCO (FACDOMBOSCO),FACDOMBOSCO,Avenida XV de Novembro - 57 Centro,Cornélio Procópio,PR
FACULDADE DE ENSINO SUPERIOR DO PIAUÍ (FAESPI),FAESPI,Rua Primeiro de Maio - 2235 Primavera,Teresina,PI
Faculdade de Ensino Superior do Sul do Pará (FESSULPA),FESSULPA,Rua MonteNegro - s/n Morada da Paz,Redenção,PA
FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL (FAEF),FAEF,Comandante João Ribeiro de Barros - s/n Acesso a Garça km 1,Garça,SP
Faculdade de Ensino Superior Paschoal Dantas,-,Avenida Pires do Rio - 2801 Jardim São Sebastião,São Paulo,SP
Faculdade de Ensino Superior Pelegrino Cipriani (FASPEC),FASPEC,Avenida Tenente-Coronel Duarte - 397 Centro Norte,Cuiabá,MT
FACULDADE DE ENSINO SUPERIOR SANTA BARBARA (FAESB),FAESB,Rua XI de Agosto - 2.900 Valinho,Tatuí,SP
FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG (FEAD - MG),FEAD - MG,Rua Cláudio Manoel - 1162 Funcionários,Belo Horizonte,MG
FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ (FEAPA),FEAPA,Rodovia Augusto Montenegro - 4120 Parque Verde,Belém,PA
FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA (FESAV),FESAV,Rodovia Governador Mário Covas - BR 101 - KM 11 Universal,Viana,ES
FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO (PIO XII),PIO XII,Rua Bolivar de Abreu - 48 Campo Grande,Cariacica,ES
FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS (FEAD),FEAD,Rua Cláudio Manoel - 1162 Funcionários,Belo Horizonte,MG
FACULDADE DE ESTUDOS SUPERIORES DO MARANHÃO (FESCEMP),FESCEMP,Rua dos Remédios - 323 Centro,São Luís,MA
FACULDADE DE FARMÁCIA E BIOQUÍMICA (ITPAC),ITPAC,Avenida Filadélfia - 568 Setor Oeste,Araguaína,TO
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS (FAFIL),FAFIL,Rua Eurico Dutra - 64 Popular,Santa Rita,PB
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS CARLOS QUEIROZ (FAFIQUE),FAFIQUE,AVENIDA CORONEL CLEMENTINO GONÇALVES - 1561 VILA SAO JUDAS TADEU,Santa Cruz do Rio Pardo,SP
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE (FAFIA),FAFIA,Rua Belo Amorim - 100 Centro,Alegre,ES
"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA (FAFIBE)",FAFIBE,Avenida Aureliano Chaves - 192 Jardim Nova Esperança,Boa Esperança,MG
"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS (FAFIC)",FAFIC,Rua Padre Ibiapina - s/n Centro,Cajazeiras,PB
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU (FAFICA),FAFICA,Rua Azevedo Coutinho - s/n Petrópolis,Caruaru,PE
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CONGONHAS (FAFIC),FAFIC,Rua José Danilo Gonçalves Ferreira - s/nº Praia,Congonhas,MG
"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE IBITINGA (FAIBI)",FAIBI,Rua Roque Raineri - 81 Jardim Centenário,Ibitinga,SP
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA (FFCL),FFCL,Rua Coronel Flauzino Barbosa Sandoval - 1259 Cidade Universitária,Ituverava,SP
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ (FAFIMA),FAFIMA,Rua Tenente Rui Lopes Ribeiro - 200 Centro,Macaé,RJ
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS (FAFIPE),FAFIPE,AV SÃO JOSÉ - 400 VILA MARTINS,Penápolis,SP
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO (FFCL),FFCL,Rua Jorge Tibiriça - 451 CENTRO,São José do Rio Pardo,SP
"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO (FASF)",FASF,Rua Nossa Senhora de Fátima - 307 Centro,Luz,MG
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO (FFCLDB),FFCLDB,Avenida Professor Antonio Esteves - 01 Morada da Colina,Resende,RJ
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS PROFESSORA NAIR FORTES ABU-MERHY (FAFI - PRONAFOR),FAFI - PRONAFOR,RUA ISABEL HERDY ALVES - 305 SAÚDE,Além Paraíba,MG
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES (FFCLSM),FFCLSM,AVENIDA ERNANI CARDOSO - 335/345 Cascadura,Rio de Janeiro,RJ
FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI (FFTP),FFTP,Rodovia Pedro Eroles - S/N Itapety,Mogi das Cruzes,SP
FACULDADE DE FORMAÇÃO DE PROFESSORES DA MATA SUL (FAMASUL),FAMASUL,Br 101 Km 186 Sul - S/N ENGENHO SAO MANOEL,Palmares,PE
FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA (FAFOPA),FAFOPA,Avenida Florentino Alves Batista - S/N Centro,Araripina,PE
FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA (FAFOPST),FAFOPST,Avenida Afonso Magalhães - S/N NSª DA CONCEIÇÃO,Serra Talhada,PE
FACULDADE DE FORMAÇÃO DE PROFESSORES E ESPECIALISTAS DE EDUCAÇÃO (FAFOPEE),FAFOPEE,Av. Cônego Luiz Walter Hanquet - 151 CENTRO,Camaquã,RS
FACULDADE DE FORTALEZA (FAFOR),FAFOR,Rua Caetano Ximenes Aragão - 110 Engenheiro Luciano Cavalcante,Fortaleza,CE
FACULDADE DE FRUTAL (FAF),FAF,Rua Nova Ponte - 439 Jardim Laranjeiras,Frutal,MG
Faculdade de Gestão e Inovação (FGI),FGI,Avenida Perimetral - 1075 Centro,Jataí,GO
FACULDADE DE GESTAO E NEGOCIOS DE CACHOEIRINHA (FGN CACHOEIRINH),FGN CACHOEIRINH,RUA APARICIO SOARES DA CUNHA - 161 C,Cachoeirinha,RS
FACULDADE DE GESTAO E NEGOCIOS DE FORTALEZA (FGNF),FGNF,Rua Joaquim Torres - 185 Joaquim Tavora,Fortaleza,CE
FACULDADE DE GESTAO E NEGOCIOS DE JOAO PESSOA (FGN JOAO PESSOA),FGN JOAO PESSOA,Rua Paulino dos Santos Coelho - 31 Jardim Cidade Universitária,João Pessoa,PB
FACULDADE DE GESTAO E NEGOCIOS DE MACEIO (FGN MACEIO),FGN MACEIO,Rua Desportista Carlos Gonzaga Brêda Júnior - 201 Jatiúca,Maceió,AL
FACULDADE DE GESTAO E NEGOCIOS DE PARNAMIRIM (FGN PARNAMIRIM),FGN PARNAMIRIM,Rua Pedro Bezerra Filho - 34 Santos Reis,Parnamirim,RN
FACULDADE DE GESTAO E NEGOCIOS DE SALVADOR (FGN),FGN,Praça Conselheiro Almeida Couto - 374 Nazaré,Salvador,BA
FACULDADE DE GESTAO E NEGOCIOS DE TERESINA (FGN TERESINA),FGN TERESINA,Rua São Pedro - 352 Centro,Teresina,PI
FACULDADE DE GOIANA (FAG),FAG,Avenida Manoel Carlos de Mendonça - 47 Nova Goiana,Goiana,PE
FACULDADE DE GUARANTÃ DO NORTE ( UNIFAMA),UNIFAMA,Rua Jequitibá - 40 Aeroporto,Guarantã do Norte,MT
FACULDADE DE GUARARAPES (FAG),FAG,Rua Alfredo Pacheco - 750 Centro,Guararapes,SP
FACULDADE DE GUARULHOS (FAG),FAG,Avenida Guarulhos - 1844 Vila Augusta,Guarulhos,SP
FACULDADE DEHONIANA (DEHONIANA),DEHONIANA,Avenida Francisco Barreto Leme - 550 Vila São Geraldo,Taubaté,SP
FACULDADE DE HORTOLÂNDIA (FACH),FACH,Avenida Santana - 1070 Jardim Amanda I,Hortolândia,SP
FACULDADE DE IBAITI (FEATI),FEATI,Avenida Tertuliano de Moura Bueno - 1400 Flamenguinho,Ibaiti,PR
FACULDADE DE IBIPORÃ,-,Rua Ludovico Bruschi - 505 Centro,Ibiporã,PR
FACULDADE DE IBITINGA (FAIB),FAIB,Avenida Dr. Victor Maida - 1055 Centro,Ibitinga,SP
